Feature,Importance
Alpha_mean_env__Fp1,0.000736259802630014
Theta_bursts__F5,0.00073623748115683
Beta_rel__FC2,0.0007357209716405
Beta_rel__CPz,0.0007356846587653417
Theta_mean_env__C4,0.0007355859503119104
Theta_abs__P6,0.0007352752742183752
Theta_abs__P10,0.0007352207507574316
Alpha_rel__Fp1,0.0007352196931517841
Theta_abs__FC6,0.0007351549080752112
Alpha_cv_env__PO7,0.0007339123510674224
Theta_mean_env__O1,0.0007337036239641034
Theta_var_env__PO3,0.0007334938435064701
Theta_abs__C5,0.0007333076782623651
Alpha_sync__POz,0.0007330730005978756
Alpha_var_env__F5,0.0007323623926564294
Alpha_var_env__F7,0.0007323377889963116
Delta_rel__F2,0.0007320174521935713
Theta_abs__F7,0.0007320062359624628
Alpha_abs__P3,0.0007320019080148213
Delta_abs__FCz,0.0007292878319101519
Theta_abs__CP6,0.0007292221050413197
Theta_abs__Iz,0.0007292199825733064
Delta_abs__F1,0.0007287454271764642
Alpha_sync__P9,0.0007282631987435195
Alpha_var_env__P3,0.0007281053496399416
Theta_abs__FT7,0.0007279847414079807
Delta_abs__C6,0.000727891153345535
Theta_abs__T7,0.0007273945748639774
Theta_mean_env__Fpz,0.0007262849109221568
Theta_var_env__PO4,0.0007261821894294807
Alpha_sync__O2,0.0007248624621452229
Theta_abs__P9,0.0007246064676657477
Theta_mean_env__Fp1,0.0007235315263143786
Delta_rel__T7,0.0007232885368663319
Alpha_abs__Fp2,0.0007232394078775699
Delta_rel__AF3,0.0007229576773512997
Theta_bursts__P8,0.0007227577580926122
Beta_rel__P10,0.0007225792120589115
Theta_bursts__CP5,0.0007220737706523957
Delta_abs__P7,0.000720734947884787
Theta_cv_env__AF3,0.000719266045327764
Theta_mean_env__P3,0.000719125846192126
Alpha_bursts__CP4,0.0007186379342399576
Gamma_rel__PO3,0.0007172612297015005
Alpha_bursts__FC2,0.0007165394201450165
Beta_rel__O1,0.0007164678270986325
Delta_abs__CPz,0.0007145481987433022
Alpha_abs__CP3,0.0007144327444874403
Beta_rel__AF4,0.0007143923302253187
Alpha_var_env__P10,0.0007143439150466774
Delta_abs__P3,0.0007142253419971187
Theta_mean_env__F7,0.0007140659585063394
Delta_abs__C4,0.0007134820229287886
Theta_var_env__FC3,0.0007130957715867463
Beta_abs__T7,0.0007128280015743358
Theta_bursts__T7,0.0007118744107373046
Beta_rel__F8,0.0007112717595081493
Alpha_cv_env__PO8,0.0007111196826932169
Alpha_rel__CP2,0.000710811862769691
Gamma_rel__T8,0.000709826231159475
Alpha_cv_env__F7,0.0007096169030022697
Delta_abs__CP5,0.0007088124367828495
Theta_var_env__T8,0.0007086786818039562
Delta_rel__F5,0.0007085953608511221
Theta_bursts__Fp1,0.0007084321850196091
Beta_rel__Iz,0.0007077353621619692
Theta_mean_env__PO7,0.0007075682477119017
Delta_abs__PO3,0.000707409883098449
Beta_rel__TP7,0.0007066182435191108
Theta_abs__PO3,0.0007062001129798629
Alpha_rel__PO3,0.0007061594055862717
Theta_abs__C3,0.000706099788390691
Delta_rel__P6,0.0007060926158230425
Theta_cv_env__F7,0.0007054420599945109
Beta_rel__F6,0.0007048296017490621
Delta_rel__Fpz,0.000704180787193271
Theta_bursts__P2,0.0007035573224888949
Theta_mean_env__F5,0.0007033972624731309
Theta_bursts__F7,0.0007032788685344731
Theta_mean_env__C6,0.0007032138646445738
Alpha_var_env__C3,0.0007031175639587389
Beta_rel__FCz,0.0007028521019755889
Delta_rel__O2,0.0007014486427313388
Theta_var_env__PO8,0.0007009787511200331
Alpha_var_env__CP5,0.0007007589978372695
Alpha_var_env__P9,0.0007007457654072775
Theta_mean_env__Pz,0.0006999018251593013
Alpha_cv_env__CP2,0.0006996762466442096
Theta_abs__Oz,0.0006992656398434638
Alpha_sync__PO8,0.0006983982753115726
Delta_abs__POz,0.0006981335535474041
Delta_abs__F7,0.0006981189714931142
Delta_abs__FC4,0.0006977938099238333
Theta_bursts__F8,0.0006973895544322653
Alpha_var_env__Fpz,0.0006972705595001716
Delta_rel__P5,0.0006970928529031976
Theta_mean_env__AF8,0.0006965767150610775
Beta_rel__FC1,0.0006958052073598595
Gamma_rel__Pz,0.0006955367794080234
Theta_mean_env__F8,0.0006952751785309577
Theta_bursts__F6,0.0006940188799012694
Theta_mean_env__FC6,0.0006938151647168081
Theta_mean_env__P2,0.0006934640329299282
Alpha_bursts__Cz,0.0006934517490311579
Alpha_var_env__C5,0.0006932737111982342
Alpha_bursts__C4,0.0006932327414567389
Beta_abs__FT7,0.0006931271344135225
Theta_bursts__AF7,0.0006924680948334564
Alpha_bursts__CP3,0.0006917202979926339
Theta_mean_env__P5,0.0006915649839284896
Theta_var_env__Fp2,0.0006909285100192712
Alpha_rel__F8,0.0006908285091948336
Theta_mean_env__C3,0.0006907130237040388
